0.01799,0.00034,-0.78151,0.00095,-2.36216,0.77860,0.79026,0.77882,0.00022,-0.00066,0.00067,-0.00044,0.00023,0.00006,0.00070,0.00379,-0.00382,0.02458,0.00030,-0.00147,-0.00001,0.02997,0.00777,-2.75271,-2.17550,21.28097,2.98788,-0.06654,0.25679,-0.00602,-2.76097,-2.14833,21.25205,2.99327,-0.07834,0.27802,-0.01290,-1.41602,-0.91935,3.63577,1.23594,-0.57362,0.25856,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00002,0.00002,0.00003,-0.00003,-0.00003,0.00002,0.00004
0.01998,0.00033,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00059,-0.00011,-0.00043,0.00128,0.00073,-0.00003,-0.00137,-0.00840,0.00463,0.00735,0.02603,0.00602,-0.00139,-0.00212,0.05934,-2.77652,-2.14773,21.20559,2.98788,-0.07936,0.28883,-0.00406,-2.76143,-2.14831,21.25066,2.99311,-0.07837,0.27834,-0.01012,-1.43455,-0.92922,3.65384,1.23740,-0.57297,0.26194,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00007,0.00002,0.00000,0.00002,0.00002,0.00000,-0.00002
0.02099,0.00033,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00035,-0.00011,-0.00069,0.00077,0.00044,-0.00041,-0.00115,-0.00462,0.00461,0.00328,0.01802,0.00158,-0.00714,0.00127,0.05934,-2.77652,-2.14773,21.20559,2.98788,-0.07936,0.28883,-0.00310,-2.76166,-2.14830,21.24998,2.99303,-0.07839,0.27850,-0.00339,-1.43515,-0.91367,3.64205,1.23692,-0.57370,0.26178,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00007,0.00002,0.00000,0.00001,0.00002,-0.00000,-0.00002
0.02199,0.00033,-0.78151,0.00095,-2.36216,0.77860,0.79026,0.77882,-0.00008,-0.00101,-0.00135,0.00092,-0.00072,0.00069,0.00072,-0.00051,-0.00899,-0.00655,0.01990,-0.01577,0.00944,0.02935,0.05934,-2.75271,-2.12393,21.18178,2.99429,-0.09218,0.25679,-0.00217,-2.76153,-2.14794,21.24897,2.99305,-0.07859,0.27818,-0.00227,-1.43618,-0.91052,3.64560,1.23958,-0.57523,0.25873,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00007,-0.00001,-0.00003,0.00007,-0.00004,0.00002,0.00004
0.02301,0.00033,-0.78151,0.00095,-2.36216,0.77860,0.79025,0.77882,0.00025,-0.00040,-0.00100,-0.00055,0.00006,-0.00012,-0.00011,0.00442,0.00021,-0.00129,-0.00238,-0.00384,-0.00278,0.01643,0.05934,-2.77652,-2.12393,21.23336,2.98788,-0.07936,0.25679,-0.00123,-2.76176,-2.14757,21.24873,2.99297,-0.07860,0.27785,-0.00119,-1.42262,-0.90419,3.64199,1.23776,-0.57387,0.25959,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00007,0.00002,-0.00003,0.00002,-0.00004,-0.00000,0.00004
0.02402,0.00033,-0.78151,0.00095,-2.36217,0.77860,0.79025,0.77882,0.00019,-0.00043,-0.00036,-0.00193,-0.00086,0.00057,-0.00034,0.00347,-0.00014,0.00838,-0.02304,-0.01767,0.00764,0.01271,0.05934,-2.77652,-2.14773,21.28097,2.98788,-0.07936,0.25679,-0.00031,-2.76198,-2.14757,21.24922,2.99289,-0.07862,0.27753,-0.00103,-1.44059,-0.91072,3.66086,1.24094,-0.57468,0.25965,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00007,0.00001,0.00000,-0.00007,-0.00004,-0.00000,0.00004
0.02496,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79026,0.77882,0.00076,-0.00103,-0.00130,-0.00033,-0.00062,0.00079,-0.00091,0.01188,-0.00919,-0.00590,0.00127,-0.01384,0.01073,0.00400,0.03554,-2.75271,-2.12393,21.25716,2.98147,-0.07295,0.26320,0.00020,-2.76185,-2.14724,21.24933,2.99273,-0.07854,0.27733,-0.00133,-1.44827,-0.91538,3.67132,1.24181,-0.57449,0.26029,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00004,-0.00001,-0.00003,-0.00002,0.00001,0.00003,0.00002
0.02697,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00071,-0.00022,0.00102,0.00081,-0.00103,0.00057,-0.00218,0.01077,0.00320,0.02909,0.01829,-0.01957,0.00721,-0.01512,0.00777,-2.77652,-2.17550,21.23336,2.99429,-0.07295,0.28883,0.00043,-2.76230,-2.14809,21.24885,2.99277,-0.07837,0.27767,-0.00207,-1.42963,-0.91123,3.64988,1.24048,-0.57412,0.26245,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00001,0.00001,0.00007,0.00002,0.00001,0.00001,-0.00002
0.02799,0.00034,-0.78150,0.00095,-2.36216,0.77861,0.79025,0.77882,0.00048,0.00114,0.00054,0.00094,-0.00108,-0.00029,-0.00083,0.00725,0.02355,0.02145,0.02008,-0.01995,-0.00579,0.00523,0.00777,-2.82809,-2.17550,21.23336,2.98788,-0.06654,0.28242,0.00054,-2.76330,-2.14851,21.24861,2.99270,-0.07819,0.27775,-0.00850,-1.43986,-0.93430,3.64571,1.23902,-0.57279,0.26054,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,-0.00000,0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,6,7,-0.00001,0.00007,0.00004,0.00002,0.00002,-0.00002,0.00004
0.02899,0.00034,-0.78151,0.00095,-2.36216,0.77861,0.79025,0.77882,-0.00017,-0.00078,-0.00094,0.00094,-0.00081,-0.00025,0.00157,-0.00260,-0.00561,-0.00096,0.01965,-0.01567,-0.00514,0.04115,0.03554,-2.77652,-2.12393,21.23336,2.98788,-0.07295,0.22475,0.00106,-2.76350,-2.14814,21.24838,2.99263,-0.07811,0.27696,-0.00340,-1.45871,-0.92552,3.65282,1.23952,-0.57388,0.25627,-0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,-0.00000,-0.00000,-0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,-0.00000,-0.00000,6,7,-0.00004,0.00001,-0.00002,0.00002,0.00003,-0.00001,0.00011
